ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
481644;2303;SOLKAN;NOVA GORICA;978;1;;SOLKAN;CESTA IX. KORPUSA;83;A;;3;0;;;;12;;;;1960;1274003 - Klet;pritličje;;1000;1000; klet;12;;;
492189;2304;NOVA GORICA;NOVA GORICA;2766;343;;;;;;;4;0;;;;6,37;;;;2010;16 - Garažno parkirno mesto;klet;;12,8;12,8; garažni parkirni prostor;;;;
489064;2155;HRAŠE;RADOVLJICA;510;48;;LESCE;FINŽGARJEVA ULICA;8;A;29;9;1;2;;;346,2;;;;1975;1211202 - Restavracija, gostilna;pritličje;;346,2;346,2; lokal, prodajalna;346,2;0;;
465296;2632;SEČOVLJE;PIRAN;83;2;;SEČA;SEČA;62;;2;16;1;;;;10;;;Seča 62, 6320 Portorož - Portorose;1983;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;134,4;96,6; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
479392;1753;VIŽMARJE;LJUBLJANA;2132;2;soba št. 3;Ljubljana;Tacenska cesta;67;;2;2;1;;;;15,36;;;;1965;1220301 - Poslovni prostori;nadstropje;;111,6;111,6; poslovni prostor;;;;
486779;964;VELENJE;VELENJE;3;100;2 SOBNO;Velenje;Koželjskega ulica;1;;100;2;0;;;;50,57;;;;1978;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;53;44; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
483904;2401;VIPAVA;VIPAVA;1109;6;;VIPAVA;GRADIŠKA CESTA;9;;6;2;0;;;;52,5;;;;1930;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;52,5;45,3; bivalni prostor | zaprta terasa, balkon, loža;45,3;;;
484518;1723;VIČ;LJUBLJANA;5541;13;5536;LJUBLJANA;CESTA V GORICE;27;;13;2;0;;;;42,98;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;44,7;41; bivalni prostor | klet;;;;
497950;1455;BRŠLJIN;NOVO MESTO;849;1;;NOVO MESTO;LJUBLJANSKA CESTA;32;;;6;0;2;;;250,9;;;;1970;10 - Trgovski del stavbe;pritličje;;1901;1505; lokal, prodajalna;;;;
480000;332;ORMOŽ;ORMOŽ;73;1;SKLADIŠČE AT MAZIVA;;;;;;14;0;;;;8,1;;;;1983;1230104 - Prodajalna;pritličje;;41,8;41,8; lokal, prodajalna;8,1;;;
495029;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
485417;1723;VIČ;LJUBLJANA;4471;6;;LJUBLJANA;JAMOVA CESTA;48;;6;2;0;;;;59,3;;;;1984;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;59,3;48; bivalni prostor;48;;;
500644;2682;BRDO;LJUBLJANA;691;7;;LJUBLJANA;POT ZA BRDOM;102;;4;5;0;3;;;25,44;;;;2008;9 - Poslovni del stavbe;nadstropje;;50,9;50,9; poslovni prostor;;;;
512904;2047;DOBJE;GORENJA VAS-POLJANE;381;1;;POLJANE NAD ŠKOFJO LOKO;POLJANE NAD ŠKOFJO LOKO;96;;;4;1;;;;40;;;;1986;1 - Stanovanje v enostanovanjski stavbi;pritličje;;380,6;187; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;35;;;
497500;1886;ZAGORJE MESTO;ZAGORJE OB SAVI;865;16;;ZAGORJE OB SAVI;POLJE;26;;16;2;0;;;;47;;;;1973;2 - Stanovanje;nadstropje;;47;45,9; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
512737;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
518756;1723;VIČ;LJUBLJANA;9578;1;pisarna;LJUBLJANA;TRŽAŠKA CESTA;40;;;5;1;3;;;82;;;;1980;1220301 - Poslovni prostori;pritličje;;3410;1569; poslovni prostor;;;;
508079;2631;PORTOROŽ;PIRAN;5718;36;;LUCIJA;LIMINJANSKA CESTA;96;;1;5;1;2;;;31;;;;1996;1220301 - Poslovni prostori;pritličje;;66,8;66,8; poslovni prostor;31;;;
513059;1242;KOZJE;KOZJE;792;23;G -05;KOZJE;KOZJE;138;A;20;9;0;2;;;63,5;;;;2010;1211202 - Restavracija, gostilna;pritličje;;63,5;63,5; lokal, prodajalna;;1;1;20
517814;2636;BEŽIGRAD;LJUBLJANA;7814;3;;Ljubljana;Štihova ulica;16;;103;2;1;;;;74,5;;;;1989;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;84,8;74,5; bivalni prostor | klet | zaprta terasa, balkon, loža;74,5;;;
489335;2066;DOLENJA VAS;ŽELEZNIKI;42;1;;DOLENJA VAS;DOLENJA VAS;41;;;14;0;;;;65;;;;1501;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;4;491,1;249,1; bivalni prostor | klet | kmetijski prostor | tehnični prostor;65;;;
500838;1937;HOMEC;DOMŽALE;42;1;;;;;;;2;1;;;;90;;;;1980;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;nadstropje;;180,6;92,3; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;;;
509014;1321;LESKOVEC;KRŠKO;605;1;;KRŠKO;CESTA KRŠKIH ŽRTEV;135;C;;6;0;2;;;188;;;;1997;9 - Poslovni del stavbe;pritličje;;2899,6;829,1; lokal, prodajalna | odprta terasa, balkon, loža | poslovni prostor | proizvodni in skladiščni prostor | prostor z omejeno uporabo | skupne sanitarije | skupni komunikacijski prostor | tehnični prostor;188;;;
497895;920;MOZIRJE;MOZIRJE;1156;9;;MOZIRJE;PODROŽNIK;1;;9;2;0;;;;83,1;;;;2019;2 - Stanovanje;nadstropje;;83,1;66,5; bivalni prostor | klet | odprta terasa, balkon, loža;66,5;;;
480000;332;ORMOŽ;ORMOŽ;72;2;SKLADIŠČE AT ŽELEZO;HARDEK;HARDEK;44;A;;11;0;;;;20,35;;;;1964;1252002 - Skladišča;pritličje;;102;102; proizvodni in skladiščni prostor;20,35;;;
494828;1483;KANDIJA;NOVO MESTO;575;9;;Novo mesto;Mušičeva ulica;12;;9;2;1;;;;58,4;;;;2006;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;58,4;54,8; bivalni prostor | klet;;;;
485133;1772;SLAPE;LJUBLJANA;5020;27;196;LJUBLJANA;POLJE, CESTA VI;22;;8;2;0;;;;58,3;;;;1977;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;62;57,8; bivalni prostor | odprta terasa, balkon, loža;;;;
485298;2304;NOVA GORICA;NOVA GORICA;3037;370;;NOVA GORICA;DELPINOVA ULICA;18;B;;4;1;;;;10;;;;2011;1242002 - garaža v garažni hiši;klet;;10;10; garaža;10;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;127;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
497719;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;4728;1;1;LJUBLJANA;PERUZZIJEVA ULICA;83; ;;2;1;;;;40;;;;2003;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;nadstropje;;109;109; bivalni prostor;;;;
504342;1959;DOMŽALE;DOMŽALE;4998;2;;Domžale;Mestni trg;1;;;8;0;;;;118,5;;;;1980;1230104 - Prodajalna;pritličje;;3848;3848; lokal, prodajalna;;;;
498089;1723;VIČ;LJUBLJANA;644;11;;LJUBLJANA;POKLUKARJEVA ULICA;23;;11;6;0;2;;;44;;;;1998;2 - Stanovanje;nadstropje;;105,2;85,2; bivalni prostor;44;;;
505533;1730;MOSTE;LJUBLJANA;4100;192;;LJUBLJANA;LESKOŠKOVA CESTA;9;E;192;15;0;;;;5,36;;;;2004;15 - Garaža;drugo;;5,4;5,4; garaža;5,36;;;
512723;1300;BREŽICE;BREŽICE;579;19;;BREŽICE;BIZELJSKA CESTA;25;;19;2;1;;;;72,59;;;;1965;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;73,8;59,8; bivalni prostor;72,59;;;
517018;660;STUDENCI;MARIBOR;601;4;;MARIBOR;SOKOLSKA ULICA;44;;4;2;0;;;;32,61;;;;1971;2 - Stanovanje;pritličje;;34,5;33; bivalni prostor | klet;;0;;
485712;2113;ZALOG;CERKLJE NA GORENJSKEM;224;1;;ZALOG PRI CERKLJAH;ZALOG PRI CERKLJAH;28;;1;9;1;2;;;200;;;;2013;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;6;268,5;158,8; bivalni prostor | klet | odprta terasa, balkon, loža;158,8;1;1;20
509500;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3228;5;;LJUBLJANA;MALEŠEVA ULICA;8;;5;2;1;;;;43,17;;;;2001;2 - Stanovanje;nadstropje;;47,1;38; bivalni prostor | klet | zaprta terasa, balkon, loža;43,17;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;10;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;20,9;20,9; garaža;12,5;;;
504702;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;728;1722 7643 728;;;;;;3;0;;;;12,3;;;;2005;1242002 - Garaža;klet;;12,3;12,3; garaža;12,3;;;
500513;647;TRČOVA;MARIBOR;489;1;;TRČOVA;TRČOVA;211;;;3;0;;;;8;;;;1977;1 - Stanovanje v enostanovanjski stavbi;pritličje;;154;125,4; bivalni prostor | bivalni prostor | klet | klet | odprta terasa, balkon, loža | odprta terasa, balkon, loža;;;;
485960;532;LENART V SLOVENSKIH GORICAH;LENART;1394;21;;LENART V SLOV. GORICAH;JUROVSKA CESTA;14;A;21;2;0;;;;65,5;;;;2019;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;65,5;52,9; bivalni prostor | klet | odprta terasa, balkon, loža;52,9;;;
517490;1727;POLJANSKO PREDMESTJE;LJUBLJANA;808;14;6.nadstropje;LJUBLJANA;ZEMLJEMERSKA ULICA;12;;14;5;1;3;;;95,85;;;;1975;9 - Poslovni del stavbe;nadstropje;;319;319; poslovni prostor;;;;
500602;2682;BRDO;LJUBLJANA;673;411;;;;;;;3;0;;;;12;;;;2007;1242002 - Garaža;klet;;12;12; garaža;;;;
484226;1731;UDMAT;LJUBLJANA;512;35;1477;LJUBLJANA;POLJANSKA CESTA;66;A;35;2;0;;;;41,3;;;;1954;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;43,2;40,3; bivalni prostor | klet;;;;
494307;657;MARIBOR GRAD;MARIBOR;2519;4;;MARIBOR;SLOMŠKOV TRG;12;;2;2;0;;;;51,27;;;;1890;2 - Stanovanje;pritličje;;40,7;40,7; bivalni prostor | klet;;0;;
509071;658;KOROŠKA VRATA;MARIBOR;2004;1;;MARIBOR;STROSSMAYERJEVA ULICA;15;;1;1;1;;;;1224,5;;;;1900;4 - Bivalna enota;pritličje;;1224,5;1092,3; bivalni prostor | klet;1092,3;;;
485383;997;GOTOVLJE;ŽALEC;1091;10;;ŽALEC;ČOPOVA ULICA;1;;10;2;0;;;;58,83;;;;1983;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;58,8;53,6; bivalni prostor | klet | odprta terasa, balkon, loža;58,83;;;
497052;2636;BEŽIGRAD;LJUBLJANA;1522;1;Notus;LJUBLJANA;PODMILŠČAKOVA ULICA;24;;;5;0;3;;;78,96;;;;1971;1220301 - Poslovni prostori;pritličje;;677,2;530,7; poslovni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | tehnični prostor;;;;
504561;2636;BEŽIGRAD;LJUBLJANA;3909;268;;;;;;268;3;0;;;;13,8;;;;2007;1242002 - garaža v garažni hiši;drugo;;13,8;13,8; garaža;13,8;;;
508539;2631;PORTOROŽ;PIRAN;2531;2;;PORTOROŽ;OBALA;55;;2;5;0;3;;;210,77;;;;1979;1220301 - Poslovni prostori;pritličje;;5437,5;4895; poslovni prostor;;;;
509345;636;KAMNICA;MARIBOR;892;301;;KAMNICA;CESTA V ROŠPOH;24;A;301;2;1;;;;36,6;;;;1996;2 - Stanovanje;mansarda;;36,6;31,5; bivalni prostor | klet;31,5;;;
476336;1077;CELJE;CELJE;431;1;CISTERNE IN SKLADIŠČNI PROSTOR;;;;;;11;1;;;;102,12;;;;1984;1252003 - Hladilnice in specializirana skladišča;pritličje;;370,8;370,8; proizvodni in skladiščni prostor;102,12;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;201;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
513420;1730;MOSTE;LJUBLJANA;4210;483;;LJUBLJANA;AMERIŠKA ULICA;8;;;4;0;;;;11,9;;;;2010;15 - Garaža;klet;;11,9;11,9; garaža;;;;
497135;1959;DOMŽALE;DOMŽALE;990;1;ATR Tkalnica;;;;;;11;0;;;;345;;;;1937;1252002 - Skladišča;pritličje;;11229,2;11229,2; proizvodni in skladiščni prostor;;;;
497556;2125;VOGLJE;ŠENČUR;452;1;;;;;;1;5;0;2;;;13;;;;1999;1220301 - Poslovni prostori;pritličje;;41;41; poslovni prostor;;;;
521448;211;SPODNJI IVANJCI;GORNJA RADGONA;88;3;;SPODNJI IVANJCI;SPODNJI IVANJCI;6;A;1;2;0;;;;87,5;;;;1989;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;mansarda;;87,5;77,8; bivalni prostor;;;;
498025;1737;TABOR;LJUBLJANA;230;63;;LJUBLJANA;TRDINOVA ULICA;9;;63;3;0;;;;125;;;;1980;16 - Garažno parkirno mesto;nadstropje;;2997,8;1462,5; garažni parkirni prostor;;;;
508998;1738;DRAVLJE;LJUBLJANA;1584;31;1738-1584;LJUBLJANA;STEGNE;7;;31;5;1;3;;;20,1;;;;1979;1220301 - Poslovni prostori;nadstropje;;60,3;60,3; poslovni prostor;20,1;;;
484037;1321;LESKOVEC;KRŠKO;1859;1;;LESKOVEC PRI KRŠKEM;ULICA MLADINSKIH DEL. BRIGAD;2;;1;5;0;2;;;20,3;;;;2006;1230401 - Prostori za storitvene dejavnosti;pritličje;;460,1;420,9; lokal, prodajalna;;;;
492361;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;2769;102;;MIKLAVŽ NA DRAVSKEM POLJU;ČRNICE;4;;4;2;0;;;;52,8;;;;2004;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;52,8;41; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
496956;2636;BEŽIGRAD;LJUBLJANA;3626;123;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;1;;;;12,6;;;;1996;16 - Garažno parkirno mesto;klet;;12,6;12,6; garažni parkirni prostor;12,6;;;
497587;2636;BEŽIGRAD;LJUBLJANA;7937;704;;;;;;;3;0;;;;12,46;;;;1996;1242003 - Pokrito parkirišče;;;14,4;14,4; garažni parkirni prostor;;;;
512775;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
480012;1422;TREBNJE;TREBNJE;1383;1;;;;;;1;10;0;;;;70;;;;2004;1263001 - Šola, vrtec;pritličje;;150,3;50,9; poslovni prostor;50,9;;;
517370;1111;JERNEJ PRI LOČAH;SLOVENSKE KONJICE;325;1;;;;;;;14;0;;;;340;;;;2017;21 - Skladišče;pritličje;;340;340; proizvodni in skladiščni prostor;340;;;
480118;105;MURSKA SOBOTA;;939;5;;;;;;4;6;0;2;;;123,6;;;;1993;1230101 - Nakupovalni center;;;123,6;123,6; lokal, prodajalna;123,6;;;
508935;1740;SPODNJA ŠIŠKA;LJUBLJANA;1689;6;J6;LJUBLJANA;JESENKOVA ULICA;8;;6;2;1;;;;77,8;;;;1936;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;85,6;77,8; bivalni prostor | klet | odprta terasa, balkon, loža;77,8;;;
517579;655;MELJE;MARIBOR;158;1;;Maribor;Einspielerjeva ulica;31;;;5;0;;;;45;;;;1900;1220301 - Poslovni prostori;pritličje;;2749,6;2749,6; proizvodni in skladiščni prostor;;;;
485172;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1054;150;4189;;;;;150;4;0;;;;11,88;;;;2002;1242003 - Pokrito parkirišče;klet;;13,4;13,4; garažni parkirni prostor;;;;
485672;1451;MIRNA PEČ;MIRNA PEČ;565;3;0;Mirna Peč;Trg;1;;3;2;0;;;;59;;;;1964;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;69,7;46; bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža;;;;
494984;2605;KOPER;KOPER;1656;1;Slorest Bistro KT;;;;;1;9;0;2;;;308,72;;;;1985;1220301 - Poslovni prostori;pritličje;;1700,1;1338,3; poslovni prostor | prostor za množično uporabo | skupne sanitarije | skupni komunikacijski prostor | tehnični prostor;;;;
497536;2605;KOPER;KOPER;1630;1;;;;;;;14;0;;;;24;;;24 M2 X 6 EUR;1919;1251001 - Industrijski del stavbe;pritličje;;868,5;868,5; proizvodni in skladiščni prostor;;;;
505454;1886;ZAGORJE MESTO;ZAGORJE OB SAVI;406;7;9002770;ZAGORJE OB SAVI;CESTA ZMAGE;16;;7;2;0;;;;33,19;;;;1986;2 - Stanovanje;nadstropje;;35,3;28,6; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
508754;889;MEŽICA;MEŽICA;512;13;13;MEŽICA;LENARTOVA ULICA;3;;13;2;0;;;;46,8;;;;1967;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;46,8;38,1; bivalni prostor | klet;;;;
520982;681;POBREŽJE;MARIBOR;363;21;;MARIBOR;CESTA XIV. DIVIZIJE;1;;117;2;0;;;;42,78;;;;1960;2 - Stanovanje;nadstropje;;42,8;23,6; bivalni prostor | klet;42,78;;;
485483;532;LENART V SLOVENSKIH GORICAH;LENART;1394;20;;LENART V SLOV. GORICAH;JUROVSKA CESTA;14;A;20;2;0;;;;65,3;;;;2019;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;65,3;52,9; bivalni prostor | klet | odprta terasa, balkon, loža;52,9;;;
490446;1735;STOŽICE;LJUBLJANA;1709;2;;;;;;;3;0;;;;60,75;;;;1993;1242002 - Garaža;pritličje;;3330,8;3330,8; garaža;;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;77;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
492494;1756;ČRNUČE;LJUBLJANA;1488;1;;LJUBLJANA;NA BREŽINI;3;;;1;1;;;;144,7;;;;1962;1 - Stanovanje v enostanovanjski stavbi;pritličje;;170,5;144,7; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;144,7;;;
481683;2303;SOLKAN;NOVA GORICA;978;1;;SOLKAN;CESTA IX. KORPUSA;83;A;;3;0;;;;12;;;;1960;1274003 - Klet;pritličje;;1000;1000; klet;12;;;
504443;1735;STOŽICE;LJUBLJANA;3636;37;;LJUBLJANA;ULICA KOROŠKEGA BATALJONA;12;;37;2;0;;;;49,61;;;;2009;2 - Stanovanje;nadstropje;;50,4;42,3; bivalni prostor | odprta terasa, balkon, loža;42,3;;;
468400;2402;LOŽE;VIPAVA;118;1;;;;;;;1;1;;;;79;;;Lože 37, 5271 Vipava;1986;1271301 - Prostor za spravilo pridelka;pritličje;;40;40; kmetijski prostor;;;;
490257;2636;BEŽIGRAD;LJUBLJANA;3526;42;;;;;;;5;0;3;;;19,3;;;;1935;1130001 - Bivalna enota v stavbi za posebne namene;nadstropje;;19,3;19,3; bivalni prostor;19,3;;;
513161;1735;STOŽICE;LJUBLJANA;1709;249;805a,b,806a,b,816;LJUBLJANA;DUNAJSKA CESTA;156;;249;5;1;3;;;96,56;;;;1993;9 - Poslovni del stavbe;;;598,2;598,2; poslovni prostor;96,56;;;
484532;1723;VIČ;LJUBLJANA;5541;10;5533;LJUBLJANA;CESTA V GORICE;27;;10;2;0;;;;65,32;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;3;66,5;62,7; bivalni prostor | klet;;;;
496976;883;DOBJA VAS;RAVNE NA KOROŠKEM;119;6;;RAVNE NA KOROŠKEM;DOBJA VAS;178;;6;2;0;;;;41,64;;;;2000;2 - Stanovanje;mansarda;;44,4;39; bivalni prostor | klet;;0;;
516924;2605;KOPER;KOPER;2056;55;U14;KOPER;ANKARANSKA CESTA;2;;55;8;0;3;;;470,7;;;;2010;10 - Trgovski del stavbe;nadstropje;;453,2;387,9; lokal, prodajalna | proizvodni in skladiščni prostor;;;;
490444;1735;STOŽICE;LJUBLJANA;1709;1;;;;;;;3;0;;;;12,15;;;;1993;1242002 - Garaža;pritličje;;3300,5;3300,5; garaža;;;;
501862;680;TEZNO;MARIBOR;2524;2;;MARIBOR;DOGOŠKA CESTA;79;B;2;2;0;;;;36,37;;;;1997;2 - Stanovanje;pritličje;;40,3;40,1; bivalni prostor | klet;;0;;
516879;964;VELENJE;VELENJE;4725;5;;VELENJE;CESTA SIMONA BLATNIKA;16;;5;6;0;2;;;69,4;;;;1999;10 - Trgovski del stavbe;pritličje;;263,6;263,6; lokal, prodajalna;69,4;;;
479996;1736;BRINJE I;LJUBLJANA;1052;33;;LJUBLJANA;BARAGOVA ULICA;7;;;11;0;;;;46,1;;;;1976;1252002 - Skladišča;klet;;46,1;46,1; proizvodni in skladiščni prostor;;;;
489163;661;LIMBUŠ;MARIBOR;1252;1;;;;;;;11;0;;;;2405;;;;1965;1251001 - Industrijski del stavbe;pritličje;;22947,5;22947,5; proizvodni in skladiščni prostor;2405;;;
476364;1077;CELJE;CELJE;401;1;;CELJE;IPAVČEVA ULICA;32;;1;5;0;3;;;19,66;;;;1964;1220301 - Poslovni prostori;pritličje;;4635;4635; poslovni prostor;;;;
485728;2636;BEŽIGRAD;LJUBLJANA;3626;392;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,9;;;;1996;1242003 - Pokrito parkirišče;klet;;12,9;12,9; garažni parkirni prostor;12,9;;;
480024;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;295;8;;Škofja Loka;Novi svet;13;;8;2;1;;;;23,2;;;;1900;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;mansarda;1;23,2;23,2; bivalni prostor;;;;
485910;2455;SEŽANA;SEŽANA;2944;1;pisarna 1;SEŽANA;KRAŠKA ULICA;6; ;;5;0;2;;;24,25;;;;2002;1220301 - Poslovni prostori;;;650;650; poslovni prostor;24,25;;;
500506;1659;RAKEK;CERKNICA;182;1;;RAKEK;PARTIZANSKA CESTA;12;;1;2;0;;;;46,6;;;;1980;2 - Stanovanje;klet;;46,6;32,5; bivalni prostor | klet | odprta terasa, balkon, loža;32,5;;;
485442;2626;IZOLA;IZOLA;1997;1;;Izola;Industrijska cesta;4;B;;16;0;;;;12;;;;1980;1252002 - Skladišča;pritličje;;372;372; proizvodni in skladiščni prostor;;;;
494450;1725;AJDOVŠČINA;LJUBLJANA;1443;1;;Ljubljana;Šubičeva ulica;3;A;1;3;0;;;;109,6;;;;1971;1242002 - Garaža;klet;;16403,3;16403,3; garaža;;;;
484356;1723;VIČ;LJUBLJANA;5539;18;5485;LJUBLJANA;CESTA V GORICE;23;;18;2;0;;;;65,13;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;66,9;62,8; bivalni prostor | klet;;;;
500935;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3232;12;;LJUBLJANA;MALEŠEVA ULICA;2;;8;2;1;;;;40;;;;2000;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;;62,9;43,1; bivalni prostor | garažni parkirni prostor;;;;
494583;2344;CERKNO;CERKNO;1;111;111;CERKNO;PLATIŠEVA ULICA;23;;111;2;0;;;;34,53;;;;1985;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;35,1;29,6; bivalni prostor | klet;;;;
508532;2004;BOROVNICA;;1948;142;;;;;;;3;0;;;;15,3;;;;2012;16 - Garažno parkirno mesto;klet;;15,3;15,3; garažni parkirni prostor;15,3;;;
512962;1733;BIZOVIK;LJUBLJANA;1786;1;;LJUBLJANA;POT V DOLINO;20;A;;2;0;;;;72,56;;;;2006;1 - Stanovanje v enostanovanjski stavbi;pritličje;;72,5;67,2; bivalni prostor | klet;;0;;
513397;2316;VRTOJBA;ŠEMPETER-VRTOJBA;52;4;N2;VRTOJBA;MEDNARODNI PREHOD;6;;4;5;0;3;;;24,69;;;;1986;9 - Poslovni del stavbe;;;1861,1;1656,6; poslovni prostor;24,69;;;
509128;996;ŽALEC;ŽALEC;1725;9;;ŽALEC;CELJSKA CESTA;8;;9;6;0;3;;;30;;;;2008;7 - Prehrambni gostinski obrat;pritličje;;293,8;250,6; lokal, prodajalna | odprta terasa, balkon, loža;30;;;
500709;808;ZGORNJA MUTA;MUTA;6;2;;MUTA;OB BISTRICI;1;;2;2;0;;;;44,35;;;;1850;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;;39;37; bivalni prostor | klet;44,35;;;
480048;2100;KRANJ;KRANJ;753;6;;KRANJ;TAVČARJEVA ULICA;41;;3;14;0;;;;25,05;;;;1800;1220301 - Poslovni prostori;nadstropje;;280,9;228,1; poslovni prostor;;;;
484570;2636;BEŽIGRAD;LJUBLJANA;7797;105;3922;LJUBLJANA;ŠTIHOVA ULICA;19;;74;4;0;;;;12,87;;;;1989;1242003 - Pokrito parkirišče;drugo;;12,5;12,5; garažni parkirni prostor;;;;
500686;1074;SPODNJA HUDINJA;CELJE;1356;23;;CELJE;ULICA BRATOV VOŠNJAKOV;12;;23;2;0;;;;56,21;;;;1974;2 - Stanovanje;nadstropje;;32;32; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
502364;2636;BEŽIGRAD;LJUBLJANA;330;120;14;LJUBLJANA;HERBERSTEINOVA ULICA;18;;314;2;1;;;;92,3;;;;1984;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;92,3;79,7; bivalni prostor | klet;;;;
